,date,city_name,ww_raw,hosp_raw,WW_lag1,WW_lag2,WW_lag3,Hosp_lag1,Hosp_lag2,Hosp_lag3,percent_complete_series,past_12_weeks_infections,past_16_weeks_infections,past_20_weeks_infections,theme1_socioeconomic_status,theme2_minority_status_and_language,theme3_housing_type_and _transport,theme4_epidemiological_factors,theme5_healthcare_system,theme6_high_risk_environments,theme7_population_density,ccvi_std,TARGET0,TARGET1,TARGET2
17,2021-06-11,Charlotte,14.864230052567754,4.321922710604176,14.288569238008607,13.65269812134521,14.630948303692078,4.484884020113589,4.6759392568762985,4.887839716616328,40.6,1.6,2.9,4.9,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,4.321922710604176,4.219507705176107,4.060443010546419
22,2021-06-11,Houston,13.107738015714286,5.791706133802591,13.17072545142857,13.231210008571427,13.281528488571428,5.806854659796015,5.944298064054648,6.024830240951783,59.6,1.1,2.3,3.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,5.791706133802591,5.79779310911844,5.646960138789504
12,2021-06-18,San Diego,12.849043743704554,3.5136753650462924,12.781788603633963,12.88165903400249,13.08749147012037,3.771117552383803,3.8592248198912955,3.9262076403355954,33.6,0.5,0.9,2.0,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,3.5136753650462924,3.509410966345123,3.6262438830844284
23,2021-06-18,Houston,13.070986528571428,5.79779310911844,13.107738015714286,13.17072545142857,13.231210008571427,5.791706133802591,5.806854659796015,5.944298064054648,60.2,1.3,2.5,4.0,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,5.79779310911844,5.646960138789504,5.62839162868959
18,2021-06-18,Charlotte,15.04956692973103,4.219507705176107,14.864230052567754,14.288569238008607,13.65269812134521,4.321922710604176,4.484884020113589,4.6759392568762985,41.7,1.5,2.5,4.5,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,4.219507705176107,4.060443010546419,3.9448128282511368
19,2021-06-18,NYC,13.3691648855117,6.97307474510278,13.538005677138145,13.712169091586942,13.980701226418978,7.141245122350491,7.317212408359839,7.490901564327754,48.2,1.3,2.6,4.0,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,6.97307474510278,6.810509894543301,6.678342114654332
23,2021-06-18,Denver,9.860225082476514,4.260665777669614,10.444638189783214,10.791595350228041,10.894779536042495,4.538725086579938,4.789869865187013,4.967827201604371,67.8,2.7,3.3,3.5,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,4.260665777669614,4.020236590068379,4.007333185232471
23,2021-06-18,San Francisco,11.103962599260509,2.995732273553991,11.145020387689094,11.25366903504903,12.951916744869775,2.852631429913317,2.8716796248840124,2.92673940206704,65.2,0.2,0.3,0.6,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,2.995732273553991,3.106080330722856,3.1918471524802814
13,2021-06-25,San Diego,13.192690735907261,3.509410966345123,12.849043743704554,12.781788603633963,12.88165903400249,3.5136753650462924,3.771117552383803,3.8592248198912955,37.1,0.4,0.7,1.6,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,3.509410966345123,3.6262438830844284,3.706579031108074
24,2021-06-25,Houston,13.085068037142857,5.646960138789504,13.070986528571428,13.107738015714286,13.17072545142857,5.79779310911844,5.791706133802591,5.806854659796015,60.6,1.8,2.9,4.3,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,5.646960138789504,5.62839162868959,5.66988092298052
19,2021-06-25,Charlotte,15.060497258396177,4.060443010546419,15.04956692973103,14.864230052567754,14.288569238008607,4.219507705176107,4.321922710604176,4.484884020113589,42.7,1.4,2.2,4.1,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,4.060443010546419,3.9448128282511368,3.9252682321781664
24,2021-06-25,Denver,9.170814412239904,4.020236590068379,9.860225082476514,10.444638189783214,10.791595350228041,4.260665777669614,4.538725086579938,4.789869865187013,68.2,2.8,3.4,3.8,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,4.020236590068379,4.007333185232471,3.9539872045271784
24,2021-06-25,San Francisco,11.165782187991285,3.106080330722856,11.103962599260509,11.145020387689094,11.25366903504903,2.995732273553991,2.852631429913317,2.8716796248840124,66.1,0.2,0.3,0.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,3.106080330722856,3.1918471524802814,3.295836866004329
20,2021-06-25,NYC,13.43066662482338,6.810509894543301,13.3691648855117,13.538005677138145,13.712169091586942,6.97307474510278,7.141245122350491,7.317212408359839,49.6,1.0,2.3,3.6,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,6.810509894543301,6.678342114654332,6.620961700591471
25,2021-07-02,Denver,9.283325928743077,4.007333185232471,9.170814412239904,9.860225082476514,10.444638189783214,4.020236590068379,4.260665777669614,4.538725086579938,68.4,2.9,3.6,4.0,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,4.007333185232471,3.9539872045271784,3.809832064531599
25,2021-07-02,San Francisco,11.520675463687349,3.1918471524802814,11.165782187991285,11.103962599260509,11.145020387689094,3.106080330722856,2.995732273553991,2.852631429913317,67.3,0.2,0.3,0.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,3.1918471524802814,3.295836866004329,3.5361166995615263
21,2021-07-02,NYC,13.516753210588766,6.678342114654332,13.43066662482338,13.3691648855117,13.538005677138145,6.810509894543301,6.97307474510278,7.141245122350491,51.0,0.7,2.0,3.3,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,6.678342114654332,6.620961700591471,6.652863029353347
25,2021-07-02,Houston,13.160052682857144,5.62839162868959,13.085068037142857,13.070986528571428,13.107738015714286,5.646960138789504,5.79779310911844,5.791706133802591,61.0,3.2,3.9,5.5,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,5.62839162868959,5.66988092298052,5.839395033484548
20,2021-07-02,Charlotte,15.239296841731363,3.9448128282511368,15.060497258396177,15.04956692973103,14.864230052567754,4.060443010546419,4.219507705176107,4.321922710604176,43.5,1.3,2.0,3.5,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,3.9448128282511368,3.9252682321781664,3.9951379121386528
14,2021-07-02,San Diego,14.029498815987182,3.6262438830844284,13.192690735907261,12.849043743704554,12.781788603633963,3.509410966345123,3.5136753650462924,3.771117552383803,39.2,0.4,0.7,1.3,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,3.6262438830844284,3.706579031108074,3.97298370516407
15,2021-07-09,San Diego,14.039025329167854,3.706579031108074,14.029498815987182,13.192690735907261,12.849043743704554,3.6262438830844284,3.509410966345123,3.5136753650462924,40.3,0.4,0.6,1.1,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,3.706579031108074,3.97298370516407,4.45766404892917
26,2021-07-09,San Francisco,12.340952969034214,3.295836866004329,11.520675463687349,11.165782187991285,11.103962599260509,3.1918471524802814,3.106080330722856,2.995732273553991,67.8,0.2,0.3,0.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,3.295836866004329,3.5361166995615263,3.908684104162632
22,2021-07-09,NYC,13.93161524713662,6.620961700591471,13.516753210588766,13.43066662482338,13.3691648855117,6.678342114654332,6.810509894543301,6.97307474510278,52.1,0.6,1.7,3.0,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,6.620961700591471,6.652863029353347,6.766383708517137
26,2021-07-09,Denver,10.332455134406015,3.9539872045271784,9.283325928743077,9.170814412239904,9.860225082476514,4.007333185232471,4.020236590068379,4.260665777669614,69.3,3.0,3.6,4.1,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,3.9539872045271784,3.809832064531599,4.000818504211277
21,2021-07-09,Charlotte,15.334002149540565,3.9252682321781664,15.239296841731363,15.060497258396177,15.04956692973103,3.9448128282511368,4.060443010546419,4.219507705176107,44.1,1.3,1.8,3.1,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,3.9252682321781664,3.9951379121386528,4.148411783492376
26,2021-07-09,Houston,13.297265745714286,5.66988092298052,13.160052682857144,13.085068037142857,13.070986528571428,5.62839162868959,5.646960138789504,5.79779310911844,61.4,4.5,5.1,6.3,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,5.66988092298052,5.839395033484548,6.226536669287466
23,2021-07-16,NYC,14.121971990433115,6.652863029353347,13.93161524713662,13.516753210588766,13.43066662482338,6.620961700591471,6.678342114654332,6.810509894543301,52.9,0.5,1.4,2.7,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,6.652863029353347,6.766383708517137,6.956069139260688
27,2021-07-16,Denver,10.313946006450262,3.809832064531599,10.332455134406015,9.283325928743077,9.170814412239904,3.9539872045271784,4.007333185232471,4.020236590068379,70.6,3.1,3.7,4.3,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,3.809832064531599,4.000818504211277,4.314626881255278
16,2021-07-16,San Diego,14.49757117556877,3.97298370516407,14.039025329167854,14.029498815987182,13.192690735907261,3.706579031108074,3.6262438830844284,3.509410966345123,41.2,0.3,0.6,1.0,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,3.97298370516407,4.45766404892917,4.747413519338552
22,2021-07-16,Charlotte,15.680550305711686,3.9951379121386528,15.334002149540565,15.239296841731363,15.060497258396177,3.9252682321781664,3.9448128282511368,4.060443010546419,44.6,1.2,1.6,2.7,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,3.9951379121386528,4.148411783492376,4.473541743509655
27,2021-07-16,San Francisco,12.841812603136846,3.5361166995615263,12.340952969034214,11.520675463687349,11.165782187991285,3.295836866004329,3.1918471524802814,3.106080330722856,68.3,0.3,0.4,0.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,3.5361166995615263,3.908684104162632,4.288173725867535
27,2021-07-16,Houston,13.486726508571428,5.839395033484548,13.297265745714286,13.160052682857144,13.085068037142857,5.66988092298052,5.62839162868959,5.646960138789504,61.9,5.6,6.0,7.1,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,5.839395033484548,6.226536669287466,6.58419926762747
28,2021-07-23,Houston,13.705227468571428,6.226536669287466,13.486726508571428,13.297265745714286,13.160052682857144,5.839395033484548,5.66988092298052,5.62839162868959,62.2,6.2,6.5,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,6.226536669287466,6.58419926762747,6.863952656323744
24,2021-07-23,NYC,14.42805463907135,6.766383708517137,14.121971990433115,13.93161524713662,13.516753210588766,6.652863029353347,6.620961700591471,6.678342114654332,53.7,0.5,1.2,2.5,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,6.766383708517137,6.956069139260688,7.222444356920445
17,2021-07-23,San Diego,14.380992282461202,4.45766404892917,14.49757117556877,14.039025329167854,14.029498815987182,3.97298370516407,3.706579031108074,3.6262438830844284,41.9,0.3,0.6,0.9,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,4.45766404892917,4.747413519338552,5.072491650192938
28,2021-07-23,Denver,9.35454460665701,4.000818504211277,10.313946006450262,10.332455134406015,9.283325928743077,3.809832064531599,3.9539872045271784,4.007333185232471,71.4,3.9,4.6,5.2,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,4.000818504211277,4.314626881255278,4.478958874850075
23,2021-07-23,Charlotte,16.103140833023037,4.148411783492376,15.680550305711686,15.334002149540565,15.239296841731363,3.9951379121386528,3.9252682321781664,3.9448128282511368,45.2,1.0,1.5,2.3,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,4.148411783492376,4.473541743509655,4.836281906951478
28,2021-07-23,San Francisco,13.291174484326731,3.908684104162632,12.841812603136846,12.340952969034214,11.520675463687349,3.5361166995615263,3.295836866004329,3.1918471524802814,68.8,0.5,0.6,0.7,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,3.908684104162632,4.288173725867535,4.5591262474866845
29,2021-07-30,Houston,13.923168234285713,6.58419926762747,13.705227468571428,13.486726508571428,13.297265745714286,6.226536669287466,5.839395033484548,5.66988092298052,62.7,6.7,6.9,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,6.58419926762747,6.863952656323744,7.084585596001807
24,2021-07-30,Charlotte,16.807195552322035,4.473541743509655,16.103140833023037,15.680550305711686,15.334002149540565,4.148411783492376,3.9951379121386528,3.9252682321781664,45.7,0.9,1.4,2.1,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,4.473541743509655,4.836281906951478,5.267858159063328
18,2021-07-30,San Diego,14.782504543646269,4.747413519338552,14.380992282461202,14.49757117556877,14.039025329167854,4.45766404892917,3.97298370516407,3.706579031108074,42.5,0.5,0.7,0.9,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,4.747413519338552,5.072491650192938,5.345746060051027
29,2021-07-30,Denver,9.296242800976886,4.314626881255278,9.35454460665701,10.313946006450262,10.332455134406015,4.000818504211277,3.809832064531599,3.9539872045271784,72.0,5.4,6.1,6.8,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,4.314626881255278,4.478958874850075,4.561367563329698
29,2021-07-30,San Francisco,13.773346118300593,4.288173725867535,13.291174484326731,12.841812603136846,12.340952969034214,3.908684104162632,3.5361166995615263,3.295836866004329,69.2,0.7,0.8,0.9,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,4.288173725867535,4.5591262474866845,4.718498871295094
25,2021-07-30,NYC,14.586042834208229,6.956069139260688,14.42805463907135,14.121971990433115,13.93161524713662,6.766383708517137,6.652863029353347,6.620961700591471,54.4,0.5,1.0,2.3,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,6.956069139260688,7.222444356920445,7.489412083508719
26,2021-08-06,NYC,14.889916700857729,7.222444356920445,14.586042834208229,14.42805463907135,14.121971990433115,6.956069139260688,6.766383708517137,6.652863029353347,55.2,0.6,1.0,2.1,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,7.222444356920445,7.489412083508719,7.699087291450813
25,2021-08-06,Charlotte,17.432768631049107,4.836281906951478,16.807195552322035,16.103140833023037,15.680550305711686,4.473541743509655,4.148411783492376,3.9951379121386528,46.2,0.8,1.4,1.9,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,4.836281906951478,5.267858159063328,5.564520407322694
19,2021-08-06,San Diego,14.665768556815419,5.072491650192938,14.782504543646269,14.380992282461202,14.49757117556877,4.747413519338552,4.45766404892917,3.97298370516407,43.2,0.6,0.8,1.0,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,5.072491650192938,5.345746060051027,5.5154428455366835
30,2021-08-06,Houston,14.100036064285716,6.863952656323744,13.923168234285713,13.705227468571428,13.486726508571428,6.58419926762747,6.226536669287466,5.839395033484548,63.0,6.9,7.1,7.7,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,6.863952656323744,7.084585596001807,7.271405836657294
30,2021-08-06,Denver,9.89337408337663,4.478958874850075,9.296242800976886,9.35454460665701,10.313946006450262,4.314626881255278,4.000818504211277,3.809832064531599,72.3,7.4,8.1,8.8,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,4.478958874850075,4.561367563329698,4.8838835884571115
30,2021-08-06,San Francisco,14.48902849799882,4.5591262474866845,13.773346118300593,13.291174484326731,12.841812603136846,4.288173725867535,3.908684104162632,3.5361166995615263,69.8,0.8,0.9,1.0,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,4.5591262474866845,4.718498871295094,4.7847100998201695
27,2021-08-13,NYC,15.449774304853769,7.489412083508719,14.889916700857729,14.586042834208229,14.42805463907135,7.222444356920445,6.956069139260688,6.766383708517137,55.9,0.8,1.0,1.9,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,7.489412083508719,7.699087291450813,7.828834527588089
26,2021-08-13,Charlotte,17.68287304797362,5.267858159063328,17.432768631049107,16.807195552322035,16.103140833023037,4.836281906951478,4.473541743509655,4.148411783492376,46.7,0.7,1.3,1.8,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,5.267858159063328,5.564520407322694,5.801110818616763
20,2021-08-13,San Diego,14.854006493812875,5.345746060051027,14.665768556815419,14.782504543646269,14.380992282461202,5.072491650192938,4.747413519338552,4.45766404892917,43.7,0.8,0.9,1.2,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,5.345746060051027,5.5154428455366835,5.680172609017068
31,2021-08-13,Houston,14.200950714285714,7.084585596001807,14.100036064285716,13.923168234285713,13.705227468571428,6.863952656323744,6.58419926762747,6.226536669287466,63.3,7.0,7.2,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,7.084585596001807,7.271405836657294,7.370320598178302
31,2021-08-13,Denver,10.324213945887255,4.561367563329698,9.89337408337663,9.296242800976886,9.35454460665701,4.478958874850075,4.314626881255278,4.000818504211277,72.6,9.1,9.9,10.5,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,4.561367563329698,4.8838835884571115,5.082734447202277
31,2021-08-13,San Francisco,14.732219676937031,4.718498871295094,14.48902849799882,13.773346118300593,13.291174484326731,4.5591262474866845,4.288173725867535,3.908684104162632,70.2,1.0,1.1,1.2,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,4.718498871295094,4.7847100998201695,4.787491742782046
21,2021-08-20,San Diego,14.622133635316509,5.5154428455366835,14.854006493812875,14.665768556815419,14.782504543646269,5.345746060051027,5.072491650192938,4.747413519338552,44.4,1.0,1.2,1.4,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,5.5154428455366835,5.680172609017068,5.697093486505405
32,2021-08-20,Denver,10.602613077132478,4.8838835884571115,10.324213945887255,9.89337408337663,9.296242800976886,4.561367563329698,4.478958874850075,4.314626881255278,73.1,10.0,10.9,11.5,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,4.8838835884571115,5.082734447202277,5.17614973257383
32,2021-08-20,San Francisco,14.806516066277585,4.7847100998201695,14.732219676937031,14.48902849799882,13.773346118300593,4.718498871295094,4.5591262474866845,4.288173725867535,70.7,1.1,1.2,1.3,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,4.7847100998201695,4.787491742782046,4.709530201312334
27,2021-08-20,Charlotte,17.7398609216616,5.564520407322694,17.68287304797362,17.432768631049107,16.807195552322035,5.267858159063328,4.836281906951478,4.473541743509655,47.4,0.6,1.2,1.7,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,5.564520407322694,5.801110818616763,5.898069199508429
32,2021-08-20,Houston,14.232155129999999,7.271405836657294,14.200950714285714,14.100036064285716,13.923168234285713,7.084585596001807,6.863952656323744,6.58419926762747,63.5,7.1,7.3,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,7.271405836657294,7.370320598178302,7.395195292800422
28,2021-08-20,NYC,15.489022372898177,7.699087291450813,15.449774304853769,14.889916700857729,14.586042834208229,7.489412083508719,7.222444356920445,6.956069139260688,56.7,0.9,1.1,1.8,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,7.699087291450813,7.828834527588089,7.895436006942965
28,2021-08-27,Charlotte,17.634140689714783,5.801110818616763,17.7398609216616,17.68287304797362,17.432768631049107,5.564520407322694,5.267858159063328,4.836281906951478,48.3,0.7,1.3,1.8,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,5.801110818616763,5.898069199508429,5.929589143389895
33,2021-08-27,San Francisco,14.584263613411364,4.787491742782046,14.806516066277585,14.732219676937031,14.48902849799882,4.7847100998201695,4.718498871295094,4.5591262474866845,71.1,1.3,1.3,1.4,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,4.787491742782046,4.709530201312334,4.574710978503383
29,2021-08-27,NYC,15.47534737553643,7.828834527588089,15.489022372898177,15.449774304853769,14.889916700857729,7.699087291450813,7.489412083508719,7.222444356920445,57.6,1.0,1.2,1.7,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,7.828834527588089,7.895436006942965,7.932481793031046
22,2021-08-27,San Diego,14.36039410365948,5.680172609017068,14.622133635316509,14.854006493812875,14.665768556815419,5.5154428455366835,5.345746060051027,5.072491650192938,45.0,1.3,1.4,1.6,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,5.680172609017068,5.697093486505405,5.550187196176167
33,2021-08-27,Houston,14.214937604285714,7.370320598178302,14.232155129999999,14.200950714285714,14.100036064285716,7.271405836657294,7.084585596001807,6.863952656323744,63.7,7.1,7.3,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,7.370320598178302,7.395195292800422,7.369150533691273
33,2021-08-27,Denver,10.793315205468888,5.082734447202277,10.602613077132478,10.324213945887255,9.89337408337663,4.8838835884571115,4.561367563329698,4.478958874850075,73.5,10.4,11.4,12.1,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,5.082734447202277,5.17614973257383,5.285376855272302
34,2021-09-03,San Francisco,14.550866118031443,4.709530201312334,14.584263613411364,14.806516066277585,14.732219676937031,4.787491742782046,4.7847100998201695,4.718498871295094,71.5,1.4,1.4,1.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,4.709530201312334,4.574710978503383,4.4148164574968725
34,2021-09-03,Denver,10.828759829310162,5.17614973257383,10.793315205468888,10.602613077132478,10.324213945887255,5.082734447202277,4.8838835884571115,4.561367563329698,73.8,10.4,11.6,12.3,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,5.17614973257383,5.285376855272302,5.3018824327125325
23,2021-09-03,San Diego,14.035148861870525,5.697093486505405,14.36039410365948,14.622133635316509,14.854006493812875,5.680172609017068,5.5154428455366835,5.345746060051027,45.7,1.6,1.7,1.8,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,5.697093486505405,5.550187196176167,5.439320774073295
34,2021-09-03,Houston,14.167365267142857,7.395195292800422,14.214937604285714,14.232155129999999,14.200950714285714,7.370320598178302,7.271405836657294,7.084585596001807,63.9,7.0,7.3,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,7.395195292800422,7.369150533691273,7.247385788311611
