,date,city_name,ww_raw,hosp_raw,WW_lag1,WW_lag2,WW_lag3,Hosp_lag1,Hosp_lag2,Hosp_lag3,percent_complete_series,past_12_weeks_infections,past_16_weeks_infections,past_20_weeks_infections,theme1_socioeconomic_status,theme2_minority_status_and_language,theme3_housing_type_and _transport,theme4_epidemiological_factors,theme5_healthcare_system,theme6_high_risk_environments,theme7_population_density,TARGET0,TARGET1,TARGET2
23,2021-07-23,Charlotte,1045328.7063220141,20.943676063328628,685052.9531416954,484417.909219514,440646.37152875407,24.15217649763831,27.476890333505683,32.17090120511782,45.2,1.0,1.5,2.3,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,20.943676063328628,18.194976478660163,15.698914723464908
28,2021-07-23,San Francisco,68359.58948038754,5.7548717202524164,43615.82188416846,26431.601946003513,11638.084097596633,3.9648948975652094,3.1180241427454547,2.8100711409928167,68.8,0.5,0.6,0.7,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,5.7548717202524164,8.410966360368915,11.028566875266332
28,2021-07-23,Denver,825.2584290855164,3.9038782504379235,2154.034737270015,2194.2753019024703,768.5286992206233,3.225164776832376,3.725269441594359,3.929393794558433,71.4,3.9,4.6,5.2,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,3.9038782504379235,5.342954938834648,6.297236288941695
25,2021-07-30,NYC,136047.25839713097,66.07456636008152,116165.29322709193,85535.49789305736,70709.13175034255,54.65815724466646,48.792557340698615,47.2605759704315,54.4,0.5,1.0,2.3,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,66.07456636008152,86.24215672757023,112.63210978388354
18,2021-07-30,San Diego,189568.41308100085,8.309622934641673,126879.48728791297,142567.64808770898,90131.59454330413,6.2193460378235095,3.8304581557456054,2.9346251999663915,42.5,0.5,0.7,0.9,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,8.309622934641673,11.501671397763014,15.11589401245846
29,2021-07-30,San Francisco,110714.35287853157,8.410966360368915,68359.58948038754,43615.82188416846,26431.601946003513,5.7548717202524164,3.9648948975652094,3.1180241427454547,69.2,0.7,0.8,0.9,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,8.410966360368915,11.028566875266332,12.93402607361077
29,2021-07-30,Houston,34732.4378911485,22.566361587873455,27930.891376776613,22448.691650579312,18574.163784553166,15.780859376949216,10.715123320599341,9.044366046077615,62.7,6.7,6.9,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,22.566361587873455,29.850863304788188,37.220016723612005
24,2021-07-30,Charlotte,2113586.160135903,18.194976478660163,1045328.7063220141,685052.9531416954,484417.909219514,20.943676063328628,24.15217649763831,27.476890333505683,45.7,0.9,1.4,2.1,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,18.194976478660163,15.698914723464908,13.955713700099798
29,2021-07-30,Denver,778.5200759873321,5.342954938834648,825.2584290855164,2154.034737270015,2194.2753019024703,3.9038782504379235,3.225164776832376,3.725269441594359,72.0,5.4,6.1,6.8,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,5.342954938834648,6.297236288941695,6.838165824296493
30,2021-08-06,Denver,1414.4924616366145,6.297236288941695,778.5200759873321,825.2584290855164,2154.034737270015,5.342954938834648,3.9038782504379235,3.225164776832376,72.3,7.4,8.1,8.8,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,6.297236288941695,6.838165824296493,9.44075132458844
25,2021-08-06,Charlotte,3950962.363178298,15.698914723464908,2113586.160135903,1045328.7063220141,685052.9531416954,18.194976478660163,20.943676063328628,24.15217649763831,46.2,0.8,1.4,1.9,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,15.698914723464908,13.955713700099798,13.26348604734322
30,2021-08-06,San Francisco,226475.29511648702,11.028566875266332,110714.35287853157,68359.58948038754,43615.82188416846,8.410966360368915,5.7548717202524164,3.9648948975652094,69.8,0.8,0.9,1.0,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,11.028566875266332,12.93402607361077,13.819390953649613
30,2021-08-06,Houston,41452.238702514194,29.850863304788188,34732.4378911485,27930.891376776613,22448.691650579312,22.566361587873455,15.780859376949216,10.715123320599341,63.0,6.9,7.1,7.7,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,29.850863304788188,37.220016723612005,44.86540201182343
19,2021-08-06,San Diego,168681.78169116055,11.501671397763014,189568.41308100085,126879.48728791297,142567.64808770898,8.309622934641673,6.2193460378235095,3.8304581557456054,43.2,0.6,0.8,1.0,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,11.501671397763014,15.11589401245846,17.911510650321183
26,2021-08-06,NYC,184357.384390295,86.24215672757023,136047.25839713097,116165.29322709193,85535.49789305736,66.07456636008152,54.65815724466646,48.792557340698615,55.2,0.6,1.0,2.1,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,86.24215672757023,112.63210978388354,138.90663958627275
31,2021-08-13,San Francisco,288826.755255514,12.93402607361077,226475.29511648702,110714.35287853157,68359.58948038754,11.028566875266332,8.410966360368915,5.7548717202524164,70.2,1.0,1.1,1.2,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,12.93402607361077,13.819390953649613,13.857885078868684
26,2021-08-13,Charlotte,5073665.843623145,13.955713700099798,3950962.363178298,2113586.160135903,1045328.7063220141,15.698914723464908,18.194976478660163,20.943676063328628,46.7,0.7,1.3,1.8,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,13.955713700099798,13.26348604734322,13.965819213278724
31,2021-08-13,Houston,45853.729642549835,37.220016723612005,41452.238702514194,34732.4378911485,27930.891376776613,29.850863304788188,22.566361587873455,15.780859376949216,63.3,7.0,7.2,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,37.220016723612005,44.86540201182343,49.53015632228809
20,2021-08-13,San Diego,203619.27039886004,15.11589401245846,168681.78169116055,189568.41308100085,126879.48728791297,11.501671397763014,8.309622934641673,6.2193460378235095,43.7,0.8,0.9,1.2,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,15.11589401245846,17.911510650321183,21.11900450923182
31,2021-08-13,Denver,2176.2661757067735,6.838165824296493,1414.4924616366145,778.5200759873321,825.2584290855164,6.297236288941695,5.342954938834648,3.9038782504379235,72.6,9.1,9.9,10.5,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,6.838165824296493,9.44075132458844,11.5177166159979
27,2021-08-13,NYC,322703.44812530675,112.63210978388354,184357.384390295,136047.25839713097,116165.29322709193,86.24215672757023,66.07456636008152,54.65815724466646,55.9,0.8,1.0,1.9,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,112.63210978388354,138.90663958627275,158.15084392236759
27,2021-08-20,Charlotte,5371200.692106386,13.26348604734322,5073665.843623145,3950962.363178298,2113586.160135903,13.955713700099798,15.698914723464908,18.194976478660163,47.4,0.6,1.2,1.7,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,13.26348604734322,13.965819213278724,15.031950853655644
21,2021-08-20,San Diego,161479.64054285048,17.911510650321183,203619.27039886004,168681.78169116055,189568.41308100085,15.11589401245846,11.501671397763014,8.309622934641673,44.4,1.0,1.2,1.4,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,17.911510650321183,21.11900450923182,21.47939707764874
32,2021-08-20,Houston,47307.126757213395,44.86540201182343,45853.729642549835,41452.238702514194,34732.4378911485,37.220016723612005,29.850863304788188,22.566361587873455,63.5,7.1,7.3,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,44.86540201182343,49.53015632228809,50.77765508726432
32,2021-08-20,San Francisco,311102.80956178025,13.819390953649613,288826.755255514,226475.29511648702,110714.35287853157,12.93402607361077,11.028566875266332,8.410966360368915,70.7,1.1,1.2,1.3,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,13.819390953649613,13.857885078868684,12.818543697953533
32,2021-08-20,Denver,2874.876670617494,9.44075132458844,2176.2661757067735,1414.4924616366145,778.5200759873321,6.838165824296493,6.297236288941695,5.342954938834648,73.1,10.0,10.9,11.5,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,9.44075132458844,11.5177166159979,12.645503666124412
28,2021-08-20,NYC,335620.7667942848,138.90663958627275,322703.44812530675,184357.384390295,136047.25839713097,112.63210978388354,86.24215672757023,66.07456636008152,56.7,0.9,1.1,1.8,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,138.90663958627275,158.15084392236759,169.04260188358165
29,2021-08-27,NYC,331062.3926078644,158.15084392236759,335620.7667942848,322703.44812530675,184357.384390295,138.90663958627275,112.63210978388354,86.24215672757023,57.6,1.0,1.2,1.7,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,158.15084392236759,169.04260188358165,175.42235991866644
28,2021-08-27,Charlotte,4832342.038070803,13.965819213278724,5371200.692106386,5073665.843623145,3950962.363178298,13.26348604734322,13.955713700099798,15.698914723464908,48.3,0.7,1.3,1.8,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,13.965819213278724,15.031950853655644,16.51746129095809
33,2021-08-27,Denver,3478.8852238361324,11.5177166159979,2874.876670617494,2176.2661757067735,1414.4924616366145,9.44075132458844,6.838165824296493,6.297236288941695,73.5,10.4,11.4,12.1,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,11.5177166159979,12.645503666124412,14.104992789817544
33,2021-08-27,Houston,46499.586953511076,49.53015632228809,47307.126757213395,45853.729642549835,41452.238702514194,44.86540201182343,37.220016723612005,29.850863304788188,63.7,7.1,7.3,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,49.53015632228809,50.77765508726432,49.47223673677137
33,2021-08-27,San Francisco,249104.1250766704,13.857885078868684,311102.80956178025,288826.755255514,226475.29511648702,13.819390953649613,12.93402607361077,11.028566875266332,71.1,1.3,1.3,1.4,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,13.857885078868684,12.818543697953533,11.20179043875219
22,2021-08-27,San Diego,124292.73358884365,21.11900450923182,161479.64054285048,203619.27039886004,168681.78169116055,17.911510650321183,15.11589401245846,11.501671397763014,45.0,1.3,1.4,1.6,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,21.11900450923182,21.47939707764874,18.54477187768235
34,2021-09-03,San Francisco,240922.06192215718,12.818543697953533,249104.1250766704,311102.80956178025,288826.755255514,13.857885078868684,13.819390953649613,12.93402607361077,71.5,1.4,1.4,1.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,12.818543697953533,11.20179043875219,9.546543054331764
34,2021-09-03,Denver,3604.4043503390353,12.645503666124412,3478.8852238361324,2874.876670617494,2176.2661757067735,11.5177166159979,9.44075132458844,6.838165824296493,73.8,10.4,11.6,12.3,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,12.645503666124412,14.104992789817544,14.339735795726227
29,2021-09-03,Charlotte,5068155.537187101,15.031950853655644,4832342.038070803,5371200.692106386,5073665.843623145,13.965819213278724,13.26348604734322,13.955713700099798,49.1,0.9,1.4,1.9,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,15.031950853655644,16.51746129095809,16.97726214059932
30,2021-09-03,NYC,180000.7247868698,169.04260188358165,331062.3926078644,335620.7667942848,322703.44812530675,158.15084392236759,138.90663958627275,112.63210978388354,58.9,1.1,1.2,1.6,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,169.04260188358165,175.42235991866644,176.9543412889336
34,2021-09-03,Houston,44339.28562196216,50.77765508726432,46499.586953511076,47307.126757213395,45853.729642549835,49.53015632228809,44.86540201182343,37.220016723612005,63.9,7.0,7.3,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,50.77765508726432,49.47223673677137,43.80057270886158
23,2021-09-03,San Diego,89782.87869410391,21.47939707764874,124292.73358884365,161479.64054285048,203619.27039886004,21.11900450923182,17.911510650321183,15.11589401245846,45.7,1.6,1.7,1.8,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,21.47939707764874,18.54477187768235,16.598652008230957
31,2021-09-10,NYC,161697.83657943454,175.42235991866644,180000.7247868698,331062.3926078644,335620.7667942848,169.04260188358165,158.15084392236759,138.90663958627275,60.0,1.3,1.4,1.6,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,175.42235991866644,176.9543412889336,176.19884362688404
30,2021-09-10,Charlotte,6936847.591227142,16.51746129095809,5068155.537187101,4832342.038070803,5371200.692106386,15.031950853655644,13.965819213278724,13.26348604734322,50.0,1.1,1.5,2.2,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,16.51746129095809,16.97726214059932,17.078317272388603
24,2021-09-10,San Diego,60657.06452724825,18.54477187768235,89782.87869410391,124292.73358884365,161479.64054285048,21.47939707764874,21.11900450923182,17.911510650321183,46.4,1.8,1.9,2.0,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,18.54477187768235,16.598652008230957,13.44779126721441
35,2021-09-10,Denver,4224.849379191502,14.104992789817544,3604.4043503390353,3478.8852238361324,2874.876670617494,12.645503666124412,11.5177166159979,9.44075132458844,74.1,10.2,11.5,12.3,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,14.104992789817544,14.339735795726227,15.564481913510672
35,2021-09-10,Houston,41504.0917351916,49.47223673677137,44339.28562196216,46499.586953511076,47307.126757213395,50.77765508726432,49.53015632228809,44.86540201182343,64.0,6.6,7.3,7.5,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,49.47223673677137,43.80057270886158,38.66800636153085
35,2021-09-10,San Francisco,223027.35202762633,11.20179043875219,240922.06192215718,249104.1250766704,311102.80956178025,12.818543697953533,13.857885078868684,13.819390953649613,71.8,1.4,1.5,1.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,11.20179043875219,9.546543054331764,8.69967229951201
36,2021-09-17,Denver,5230.3616042500325,14.339735795726227,4224.849379191502,3604.4043503390353,3478.8852238361324,14.104992789817544,12.645503666124412,11.5177166159979,74.4,10.1,11.4,12.2,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,14.339735795726227,15.564481913510672,15.151130098758422
25,2021-09-17,San Diego,86734.30194041767,16.598652008230957,60657.06452724825,89782.87869410391,124292.73358884365,18.54477187768235,21.47939707764874,21.11900450923182,47.2,2.0,2.0,2.2,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,16.598652008230957,13.44779126721441,11.151575759872285
36,2021-09-17,Houston,38395.21583183595,43.80057270886158,41504.0917351916,44339.28562196216,46499.586953511076,49.47223673677137,50.77765508726432,49.53015632228809,64.1,6.3,7.6,7.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,43.80057270886158,38.66800636153085,31.370138586419948
31,2021-09-17,Charlotte,7210182.448977139,16.97726214059932,6936847.591227142,5068155.537187101,4832342.038070803,16.51746129095809,15.031950853655644,13.965819213278724,50.8,1.4,1.7,2.4,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,16.97726214059932,17.078317272388603,15.840391907969899
36,2021-09-17,San Francisco,198477.73297150023,9.546543054331764,223027.35202762633,240922.06192215718,249104.1250766704,11.20179043875219,12.818543697953533,13.857885078868684,72.3,1.5,1.5,1.6,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,9.546543054331764,8.69967229951201,8.237742796883056
32,2021-09-17,NYC,156125.16261358102,176.9543412889336,161697.83657943454,180000.7247868698,331062.3926078644,175.42235991866644,169.04260188358165,158.15084392236759,61.1,1.4,1.5,1.7,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,176.9543412889336,176.19884362688404,172.0016343932756
37,2021-09-24,Houston,35367.32944508365,38.66800636153085,38395.21583183595,41504.0917351916,44339.28562196216,43.80057270886158,49.47223673677137,50.77765508726432,64.3,4.8,7.6,7.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,38.66800636153085,31.370138586419948,26.504893403012677
37,2021-09-24,San Francisco,137667.161846051,8.69967229951201,198477.73297150023,223027.35202762633,240922.06192215718,9.546543054331764,11.20179043875219,12.818543697953533,72.7,1.6,1.6,1.7,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,8.69967229951201,8.237742796883056,7.737319169035015
33,2021-09-24,NYC,177189.48975636595,176.19884362688404,156125.16261358102,161697.83657943454,180000.7247868698,176.9543412889336,175.42235991866644,169.04260188358165,62.2,1.5,1.6,1.7,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,176.19884362688404,172.0016343932756,166.45082518182832
26,2021-09-24,San Diego,56649.298948358475,13.44779126721441,86734.30194041767,60657.06452724825,89782.87869410391,16.598652008230957,18.54477187768235,21.47939707764874,47.7,2.1,2.2,2.3,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,13.44779126721441,11.151575759872285,9.936537957780939
37,2021-09-24,Denver,4895.063752628229,15.564481913510672,5230.3616042500325,4224.849379191502,3604.4043503390353,14.339735795726227,14.104992789817544,12.645503666124412,74.6,9.9,11.1,12.1,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,15.564481913510672,15.151130098758422,15.033758595804082
32,2021-09-24,Charlotte,7338084.048765771,17.078317272388603,7210182.448977139,6936847.591227142,5068155.537187101,16.97726214059932,16.51746129095809,15.031950853655644,51.5,1.8,2.0,2.6,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,17.078317272388603,15.840391907969899,13.814236515594802
34,2021-10-01,NYC,173410.73595755413,172.0016343932756,177189.48975636595,156125.16261358102,161697.83657943454,176.19884362688404,176.9543412889336,175.42235991866644,63.1,1.6,1.7,1.8,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,172.0016343932756,166.45082518182832,161.8024159556069
27,2021-10-01,San Diego,53948.82938086799,11.151575759872285,56649.298948358475,86734.30194041767,60657.06452724825,13.44779126721441,16.598652008230957,18.54477187768235,48.7,2.2,2.3,2.4,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,11.151575759872285,9.936537957780939,8.743810171829685
33,2021-10-01,Charlotte,4821995.033443438,15.840391907969899,7338084.048765771,7210182.448977139,6936847.591227142,17.078317272388603,16.97726214059932,16.51746129095809,52.1,2.1,2.3,2.8,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,15.840391907969899,13.814236515594802,11.12617000999991
38,2021-10-01,Denver,5172.809380820415,15.151130098758422,4895.063752628229,5230.3616042500325,4224.849379191502,15.564481913510672,14.339735795726227,14.104992789817544,74.8,9.7,10.8,12.0,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,15.151130098758422,15.033758595804082,14.564272583986714
38,2021-10-01,San Francisco,108000.16636342049,8.237742796883056,137667.161846051,198477.73297150023,223027.35202762633,8.69967229951201,9.546543054331764,11.20179043875219,73.0,1.6,1.7,1.7,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,8.237742796883056,7.737319169035015,7.044424915091585
38,2021-10-01,Houston,32674.111962812745,31.370138586419948,35367.32944508365,38395.21583183595,41504.0917351916,38.66800636153085,43.80057270886158,49.47223673677137,64.5,3.5,7.5,7.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,31.370138586419948,26.504893403012677,21.01367116075127
39,2021-10-08,Houston,30310.77885294216,26.504893403012677,32674.111962812745,35367.32944508365,38395.21583183595,31.370138586419948,38.66800636153085,43.80057270886158,64.6,2.4,7.1,7.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,26.504893403012677,21.01367116075127,17.255581131260396
28,2021-10-08,San Diego,24994.257745076557,9.936537957780939,53948.82938086799,56649.298948358475,86734.30194041767,11.151575759872285,13.44779126721441,16.598652008230957,49.2,2.3,2.4,2.5,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,9.936537957780939,8.743810171829685,8.91714183568735
39,2021-10-08,Denver,5316.210821264736,15.033758595804082,5172.809380820415,4895.063752628229,5230.3616042500325,15.151130098758422,15.564481913510672,14.339735795726227,75.0,9.5,10.5,11.8,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,15.033758595804082,14.564272583986714,16.62592854892386
39,2021-10-08,San Francisco,99362.85103774621,7.737319169035015,108000.16636342049,137667.161846051,198477.73297150023,8.237742796883056,8.69967229951201,9.546543054331764,73.8,1.5,1.7,1.7,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,7.737319169035015,7.044424915091585,6.35153066114815
34,2021-10-08,Charlotte,4188911.389656108,13.814236515594802,4821995.033443438,7338084.048765771,7210182.448977139,15.840391907969899,17.078317272388603,16.97726214059932,53.2,2.4,2.5,2.9,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,13.814236515594802,11.12617000999991,9.190964236235168
35,2021-10-08,NYC,164641.3059892351,166.45082518182832,173410.73595755413,177189.48975636595,156125.16261358102,172.0016343932756,176.19884362688404,176.9543412889336,63.8,1.7,1.8,1.9,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,166.45082518182832,161.8024159556069,156.22012767490767
40,2021-10-15,Houston,28118.846421705974,21.01367116075127,30310.77885294216,32674.111962812745,35367.32944508365,26.504893403012677,31.370138586419948,38.66800636153085,64.7,1.8,6.5,7.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,21.01367116075127,17.255581131260396,13.949709404073403
29,2021-10-15,San Diego,31886.677520089084,8.743810171829685,24994.257745076557,53948.82938086799,56649.298948358475,9.936537957780939,11.151575759872285,13.44779126721441,49.8,2.4,2.5,2.6,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,8.743810171829685,8.91714183568735,9.215752820947088
40,2021-10-15,Denver,4446.600252767186,14.564272583986714,5316.210821264736,5172.809380820415,4895.063752628229,15.033758595804082,15.151130098758422,15.564481913510672,75.2,8.5,10.3,11.6,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,14.564272583986714,16.62592854892386,18.05479901967238
40,2021-10-15,San Francisco,90672.37172228613,7.044424915091585,99362.85103774621,108000.16636342049,137667.161846051,7.737319169035015,8.237742796883056,8.69967229951201,74.1,1.4,1.8,1.8,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,7.044424915091585,6.35153066114815,6.120565909833672
35,2021-10-15,Charlotte,2529284.2563128006,11.12617000999991,4188911.389656108,4821995.033443438,7338084.048765771,13.814236515594802,15.840391907969899,17.078317272388603,53.7,2.7,2.8,3.1,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,11.12617000999991,9.190964236235168,7.836825470258791
36,2021-10-15,NYC,129996.6268009507,161.8024159556069,164641.3059892351,173410.73595755413,177189.48975636595,166.45082518182832,172.0016343932756,176.19884362688404,65.0,1.7,1.9,1.9,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,161.8024159556069,156.22012767490767,151.14150450224147
41,2021-10-22,Denver,5763.918805864371,16.62592854892386,4446.600252767186,5316.210821264736,5172.809380820415,14.564272583986714,15.033758595804082,15.151130098758422,75.3,6.9,10.1,11.3,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,16.62592854892386,18.05479901967238,20.52470369053768
