,date,city_name,ww_raw,hosp_raw,WW_lag1,WW_lag2,WW_lag3,Hosp_lag1,Hosp_lag2,Hosp_lag3,percent_complete_series,past_12_weeks_infections,past_16_weeks_infections,past_20_weeks_infections,theme1_socioeconomic_status,theme2_minority_status_and_language,theme3_housing_type_and _transport,theme4_epidemiological_factors,theme5_healthcare_system,theme6_high_risk_environments,theme7_population_density,ccvi_std,TARGET0,TARGET1,TARGET2
49,2021-12-17,San Francisco,233810.89625722665,4.75402446455634,152955.8618194376,127004.10690057544,110698.41494916953,4.272847899317843,3.7724242714698097,3.4644712697171727,79.2,1.0,1.3,1.9,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,4.75402446455634,5.158212779356678,7.814307419473181
38,2021-12-17,San Diego,326509.4281579039,10.317524384161178,199579.5179533162,138381.64837794512,93427.18433935718,9.864459447186631,8.948032624176863,8.093387394621214,54.3,1.4,2.3,3.2,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,10.317524384161178,9.689411623092804,14.78639223253105
46,2021-12-24,NYC,99893.73868651445,61.33060996567277,59972.60676930166,44835.511759940935,31214.58987547481,49.81665766513231,43.94203346315068,38.86274898265546,72.6,5.0,5.5,6.1,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,61.33060996567277,86.10087248961909,116.4521252352426
39,2021-12-24,San Diego,614757.0985803416,9.689411623092804,326509.4281579039,199579.5179533162,138381.64837794512,10.317524384161178,9.864459447186631,8.948032624176863,55.2,1.4,2.2,3.2,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,9.689411623092804,14.78639223253105,24.022738918649306
45,2021-12-24,Charlotte,3913260.9040887244,17.720017359250537,2633852.6430237065,2107203.0632639984,1025187.395373201,16.69430777158933,15.138058742034392,13.581809712479455,59.0,2.2,3.6,4.2,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,17.720017359250537,20.16049879196169,27.340465905590154
50,2021-12-24,Houston,33089.816234254664,15.785314729681275,24695.966125707797,19921.736455810435,17962.562019486588,11.062640833699861,10.102512319941377,10.376516512962937,65.5,1.6,2.1,2.5,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,15.785314729681275,27.50957544409174,40.953602313076566
50,2021-12-24,San Francisco,465803.7283771998,5.158212779356678,233810.89625722665,152955.8618194376,127004.10690057544,4.75402446455634,4.272847899317843,3.7724242714698097,79.8,1.6,1.9,2.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,5.158212779356678,7.814307419473181,13.588426202335135
50,2021-12-24,Denver,15357.58197965717,19.238720266864014,15294.945656483822,13670.264562512011,16455.16704567456,22.096461208361056,25.750287126417984,26.55657832062608,76.2,1.6,2.0,6.2,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,19.238720266864014,22.045430120120038,27.79153065605873
46,2021-12-31,Charlotte,11883348.78515311,20.16049879196169,3913260.9040887244,2633852.6430237065,2107203.0632639984,17.720017359250537,16.69430777158933,15.138058742034392,59.4,2.0,3.4,4.3,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,20.16049879196169,27.340465905590154,37.80977755895973
47,2021-12-31,NYC,306107.31455384806,86.10087248961909,99893.73868651445,59972.60676930166,44835.511759940935,61.33060996567277,49.81665766513231,43.94203346315068,73.2,8.2,8.7,9.3,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,86.10087248961909,116.4521252352426,137.03567279498276
51,2021-12-31,Houston,44757.16962522056,27.50957544409174,33089.816234254664,24695.966125707797,19921.736455810435,15.785314729681275,11.062640833699861,10.102512319941377,65.6,1.9,2.4,2.7,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,27.50957544409174,40.953602313076566,46.98169455955096
51,2021-12-31,Denver,14297.511907849286,22.045430120120038,15357.58197965717,15294.945656483822,13670.264562512011,19.238720266864014,22.096461208361056,25.750287126417984,76.3,1.8,2.1,4.6,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,22.045430120120038,27.79153065605873,32.333297509509386
51,2021-12-31,San Francisco,1351880.0222466046,7.814307419473181,465803.7283771998,233810.89625722665,152955.8618194376,5.158212779356678,4.75402446455634,4.272847899317843,80.2,2.8,3.0,3.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,7.814307419473181,13.588426202335135,21.248757120931998
40,2021-12-31,San Diego,1359603.8053130514,14.78639223253105,614757.0985803416,326509.4281579039,199579.5179533162,9.689411623092804,10.317524384161178,9.864459447186631,55.9,1.5,2.1,3.2,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,14.78639223253105,24.022738918649306,33.75333826590629
52,2022-01-07,Denver,18159.94347388418,27.79153065605873,14297.511907849286,15357.58197965717,15294.945656483822,22.045430120120038,19.238720266864014,22.096461208361056,76.4,2.1,2.4,3.7,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,27.79153065605873,32.333297509509386,33.068145180180046
41,2022-01-07,San Diego,2255273.9927748498,24.022738918649306,1359603.8053130514,614757.0985803416,326509.4281579039,14.78639223253105,9.689411623092804,10.317524384161178,56.5,1.9,2.5,3.5,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,24.022738918649306,33.75333826590629,39.828527277392716
47,2022-01-07,Charlotte,23991101.43422497,27.340465905590154,11883348.78515311,3913260.9040887244,2633852.6430237065,20.16049879196169,17.720017359250537,16.69430777158933,59.8,1.9,3.2,4.4,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,27.340465905590154,37.80977755895973,47.288748920794355
52,2022-01-07,San Francisco,2278675.247256752,13.588426202335135,1351880.0222466046,465803.7283771998,233810.89625722665,7.814307419473181,5.158212779356678,4.75402446455634,80.5,4.5,4.7,5.2,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,13.588426202335135,21.248757120931998,27.484805406422907
52,2022-01-07,Houston,56486.535086134725,40.953602313076566,44757.16962522056,33089.816234254664,24695.966125707797,27.50957544409174,15.785314729681275,11.062640833699861,65.6,2.2,2.4,2.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,40.953602313076566,46.98169455955096,43.02088598075145
48,2022-01-07,NYC,432060.12734958454,116.4521252352426,306107.31455384806,99893.73868651445,59972.60676930166,86.10087248961909,61.33060996567277,49.81665766513231,73.7,11.2,11.7,12.3,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,116.4521252352426,137.03567279498276,134.33462909536274
49,2022-01-14,NYC,436758.72710330656,137.03567279498276,432060.12734958454,306107.31455384806,99893.73868651445,116.4521252352426,86.10087248961909,61.33060996567277,74.4,12.6,13.0,13.6,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,137.03567279498276,134.33462909536274,113.42827861687732
53,2022-01-14,Denver,39840.995294015105,32.333297509509386,18159.94347388418,14297.511907849286,15357.58197965717,27.79153065605873,22.045430120120038,19.238720266864014,76.5,2.3,2.5,3.3,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,32.333297509509386,33.068145180180046,27.464931691316213
53,2022-01-14,Houston,61634.83025578216,46.98169455955096,56486.535086134725,44757.16962522056,33089.816234254664,40.953602313076566,27.50957544409174,15.785314729681275,65.7,2.4,2.6,3.1,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,46.98169455955096,43.02088598075145,38.58335465962174
42,2022-01-14,San Diego,2815519.9534949427,33.75333826590629,2255273.9927748498,1359603.8053130514,614757.0985803416,24.022738918649306,14.78639223253105,9.689411623092804,57.0,3.2,3.7,4.6,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,33.75333826590629,39.828527277392716,37.861813545859235
48,2022-01-14,Charlotte,28839737.240473375,37.80977755895973,23991101.43422497,11883348.78515311,3913260.9040887244,27.340465905590154,20.16049879196169,17.720017359250537,60.1,1.7,3.1,4.4,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,37.80977755895973,47.288748920794355,51.95749600945917
53,2022-01-14,San Francisco,3067525.096513093,21.248757120931998,2278675.247256752,1351880.0222466046,465803.7283771998,13.588426202335135,7.814307419473181,5.158212779356678,81.0,6.0,6.2,6.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,21.248757120931998,27.484805406422907,29.563488168253198
54,2022-01-21,San Francisco,2885827.927785881,27.484805406422907,3067525.096513093,2278675.247256752,1351880.0222466046,21.248757120931998,13.588426202335135,7.814307419473181,81.5,6.9,7.1,7.4,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,27.484805406422907,29.563488168253198,28.062217284709092
54,2022-01-21,Houston,56942.67059650802,43.02088598075145,61634.83025578216,56486.535086134725,44757.16962522056,46.98169455955096,40.953602313076566,27.50957544409174,65.8,2.6,2.8,3.3,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,43.02088598075145,38.58335465962174,31.27583362025806
50,2022-01-21,NYC,235095.23870917474,134.33462909536274,436758.72710330656,432060.12734958454,306107.31455384806,137.03567279498276,116.4521252352426,86.10087248961909,75.2,13.3,13.6,14.2,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,134.33462909536274,113.42827861687732,87.35902603436658
49,2022-01-21,Charlotte,25700971.73604177,47.288748920794355,28839737.240473375,23991101.43422497,11883348.78515311,37.80977755895973,27.340465905590154,20.16049879196169,60.4,1.7,3.0,4.4,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,47.288748920794355,51.95749600945917,50.22440049927299
54,2022-01-21,Denver,72455.6746519093,33.068145180180046,39840.995294015105,18159.94347388418,14297.511907849286,32.333297509509386,27.79153065605873,22.045430120120038,76.5,2.5,2.7,3.2,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,33.068145180180046,27.464931691316213,21.887233746572882
43,2022-01-21,San Diego,2660071.346195984,39.828527277392716,2815519.9534949427,2255273.9927748498,1359603.8053130514,33.75333826590629,24.022738918649306,14.78639223253105,57.9,6.0,6.4,7.2,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,39.828527277392716,37.861813545859235,34.226997072170775
55,2022-01-28,Houston,46792.19841087111,38.58335465962174,56942.67059650802,61634.83025578216,56486.535086134725,43.02088598075145,46.98169455955096,40.953602313076566,65.9,2.8,3.0,3.5,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,38.58335465962174,31.27583362025806,25.69847455851019
44,2022-01-28,San Diego,2077492.23065701,37.861813545859235,2660071.346195984,2815519.9534949427,2255273.9927748498,39.828527277392716,33.75333826590629,24.022738918649306,58.5,7.8,8.3,8.9,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,37.861813545859235,34.226997072170775,28.01794796075469
51,2022-01-28,NYC,99097.10609072396,113.42827861687732,235095.23870917474,436758.72710330656,432060.12734958454,134.33462909536274,137.03567279498276,116.4521252352426,75.8,13.5,13.8,14.3,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,113.42827861687732,87.35902603436658,64.61892162590156
55,2022-01-28,Denver,73972.5528271274,27.464931691316213,72455.6746519093,39840.995294015105,18159.94347388418,33.068145180180046,32.333297509509386,27.79153065605873,76.6,2.7,3.0,3.3,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,27.464931691316213,21.887233746572882,17.207682954871476
55,2022-01-28,San Francisco,2245719.340206112,29.563488168253198,2885827.927785881,3067525.096513093,2278675.247256752,27.484805406422907,21.248757120931998,13.588426202335135,81.9,7.4,7.6,7.8,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,29.563488168253198,28.062217284709092,24.36678126367745
50,2022-01-28,Charlotte,16586823.257151406,51.95749600945917,25700971.73604177,28839737.240473375,23991101.43422497,47.288748920794355,37.80977755895973,27.340465905590154,60.8,2.4,3.5,4.8,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,51.95749600945917,50.22440049927299,44.459205230694465
52,2022-02-04,NYC,47063.23390820083,87.35902603436658,99097.10609072396,235095.23870917474,436758.72710330656,113.42827861687732,134.33462909536274,137.03567279498276,76.3,13.6,13.9,14.4,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,87.35902603436658,64.61892162590156,47.69315894664039
51,2022-02-04,Charlotte,12356740.25602419,50.22440049927299,16586823.257151406,25700971.73604177,28839737.240473375,51.95749600945917,47.288748920794355,37.80977755895973,61.1,3.7,4.7,6.0,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,50.22440049927299,44.459205230694465,35.51077331075358
56,2022-02-04,San Francisco,1448809.9640643962,28.062217284709092,2245719.340206112,2885827.927785881,3067525.096513093,29.563488168253198,27.484805406422907,21.248757120931998,82.2,8.1,8.3,8.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,28.062217284709092,24.36678126367745,19.862968613045116
56,2022-02-04,Houston,36004.51956755531,31.27583362025806,46792.19841087111,56942.67059650802,61634.83025578216,38.58335465962174,43.02088598075145,46.98169455955096,65.2,2.9,3.2,3.4,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,31.27583362025806,25.69847455851019,21.53123463645866
45,2022-02-04,San Diego,1523133.4187703982,34.226997072170775,2077492.23065701,2660071.346195984,2815519.9534949427,37.861813545859235,39.828527277392716,33.75333826590629,63.0,9.7,10.1,10.7,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,34.226997072170775,28.01794796075469,21.36613083980118
56,2022-02-04,Denver,53174.76800501819,21.887233746572882,73972.5528271274,72455.6746519093,39840.995294015105,27.464931691316213,33.068145180180046,32.333297509509386,76.7,2.9,3.1,3.4,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,21.887233746572882,17.207682954871476,12.461791748456745
52,2022-02-11,Charlotte,6634724.248588145,44.459205230694465,12356740.25602419,16586823.257151406,25700971.73604177,50.22440049927299,51.95749600945917,47.288748920794355,61.4,5.2,6.0,7.3,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,44.459205230694465,35.51077331075358,26.668449279191424
57,2022-02-11,Denver,34326.94485345862,17.207682954871476,53174.76800501819,73972.5528271274,72455.6746519093,21.887233746572882,27.464931691316213,33.068145180180046,76.7,3.0,3.3,3.5,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,17.207682954871476,12.461791748456745,10.410342001167797
57,2022-02-11,San Francisco,868750.1413089173,24.36678126367745,1448809.9640643962,2245719.340206112,2885827.927785881,28.062217284709092,29.563488168253198,27.484805406422907,82.4,8.3,8.5,8.7,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,24.36678126367745,19.862968613045116,15.397650087631881
53,2022-02-11,NYC,27272.10281171845,64.61892162590156,47063.23390820083,99097.10609072396,235095.23870917474,87.35902603436658,113.42827861687732,134.33462909536274,76.8,13.5,13.9,14.3,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,64.61892162590156,47.69315894664039,35.32552904773175
46,2022-02-11,San Diego,1087760.455709195,28.01794796075469,1523133.4187703982,2077492.23065701,2660071.346195984,34.226997072170775,37.861813545859235,39.828527277392716,67.3,10.5,10.9,11.4,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,28.01794796075469,21.36613083980118,16.66043358829906
57,2022-02-11,Houston,27167.212713556954,25.69847455851019,36004.51956755531,46792.19841087111,56942.67059650802,31.27583362025806,38.58335465962174,43.02088598075145,65.2,3.0,3.3,3.5,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,25.69847455851019,21.53123463645866,17.03726884738955
53,2022-02-18,Charlotte,3260163.9685199116,35.51077331075358,6634724.248588145,12356740.25602419,16586823.257151406,44.459205230694465,50.22440049927299,51.95749600945917,61.6,6.9,7.5,8.7,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,35.51077331075358,26.668449279191424,19.665328646194205
54,2022-02-18,NYC,16164.453385955647,47.69315894664039,27272.10281171845,47063.23390820083,99097.10609072396,64.61892162590156,87.35902603436658,113.42827861687732,77.2,13.5,13.9,14.3,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,47.69315894664039,35.32552904773175,26.77514089277877
58,2022-02-18,Houston,20945.803968437394,21.53123463645866,27167.212713556954,36004.51956755531,46792.19841087111,25.69847455851019,31.27583362025806,38.58335465962174,65.3,2.9,3.4,3.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,21.53123463645866,17.03726884738955,13.965303138635608
47,2022-02-18,San Diego,745176.2975574032,21.36613083980118,1087760.455709195,1523133.4187703982,2077492.23065701,28.01794796075469,34.226997072170775,37.861813545859235,67.6,10.9,11.3,11.7,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,21.36613083980118,16.66043358829906,12.76819384939627
58,2022-02-18,Denver,19904.76935530079,12.461791748456745,34326.94485345862,53174.76800501819,73972.5528271274,17.207682954871476,21.887233746572882,27.464931691316213,76.8,3.0,3.4,3.6,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,12.461791748456745,10.410342001167797,7.736312977338422
58,2022-02-18,San Francisco,597239.6057270123,19.862968613045116,868750.1413089173,1448809.9640643962,2245719.340206112,24.36678126367745,28.062217284709092,29.563488168253198,82.6,8.4,8.6,8.8,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,19.862968613045116,15.397650087631881,11.355766939628511
55,2022-02-25,NYC,11825.365443323057,35.32552904773175,16164.453385955647,27272.10281171845,47063.23390820083,47.69315894664039,64.61892162590156,87.35902603436658,77.6,13.3,13.9,14.2,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,35.32552904773175,26.77514089277877,21.034693807624933
59,2022-02-25,Houston,16872.363177566058,17.03726884738955,20945.803968437394,27167.212713556954,36004.51956755531,21.53123463645866,25.69847455851019,31.27583362025806,65.3,2.9,3.5,3.7,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,17.03726884738955,13.965303138635608,9.955485679783463
59,2022-02-25,Denver,10496.266361459933,10.410342001167797,19904.76935530079,34326.94485345862,53174.76800501819,12.461791748456745,17.207682954871476,21.887233746572882,76.9,3.0,3.5,3.7,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,10.410342001167797,7.736312977338422,5.4603264417889905
54,2022-02-25,Charlotte,1167320.8041138735,26.668449279191424,3260163.9685199116,6634724.248588145,12356740.25602419,35.51077331075358,44.459205230694465,50.22440049927299,61.8,8.7,9.2,10.3,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,26.668449279191424,19.665328646194205,14.041610562120688
48,2022-02-25,San Diego,438248.5914416856,16.66043358829906,745176.2975574032,1087760.455709195,1523133.4187703982,21.36613083980118,28.01794796075469,34.226997072170775,67.9,11.1,11.5,11.9,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,16.66043358829906,12.76819384939627,8.803875596810093
59,2022-02-25,San Francisco,403327.5580081437,15.397650087631881,597239.6057270123,868750.1413089173,1448809.9640643962,19.862968613045116,24.36678126367745,28.062217284709092,82.7,8.4,8.6,8.8,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,15.397650087631881,11.355766939628511,8.083766296006738
60,2022-03-04,San Francisco,282679.2449289698,11.355766939628511,403327.5580081437,597239.6057270123,868750.1413089173,15.397650087631881,19.862968613045116,24.36678126367745,82.8,8.4,8.6,8.8,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,11.355766939628511,8.083766296006738,5.9280952837382745
55,2022-03-04,Charlotte,1216502.1110164393,19.665328646194205,1167320.8041138735,3260163.9685199116,6634724.248588145,26.668449279191424,35.51077331075358,44.459205230694465,61.9,9.5,9.9,10.8,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,0.2079029349264265,19.665328646194205,14.041610562120688,10.221726580485837
56,2022-03-04,NYC,9638.250659088853,26.77514089277877,11825.365443323057,16164.453385955647,27272.10281171845,35.32552904773175,47.69315894664039,64.61892162590156,77.8,13.0,13.9,14.2,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,26.77514089277877,21.034693807624933,17.209673680085114
60,2022-03-04,Houston,14343.926117762327,13.965303138635608,16872.363177566058,20945.803968437394,27167.212713556954,17.03726884738955,21.53123463645866,25.69847455851019,65.3,2.8,3.6,3.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,13.965303138635608,9.955485679783463,8.696848532977095
60,2022-03-04,Denver,5524.333545044307,7.736312977338422,10496.266361459933,19904.76935530079,34326.94485345862,10.410342001167797,12.461791748456745,17.207682954871476,77.0,2.9,3.6,3.8,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,0.216895240120463,7.736312977338422,5.4603264417889905,4.133518147522506
49,2022-03-04,San Diego,220370.97369422566,12.76819384939627,438248.5914416856,745176.2975574032,1087760.455709195,16.66043358829906,21.36613083980118,28.01794796075469,68.5,11.2,11.7,12.1,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,12.76819384939627,8.803875596810093,6.528253953506475
61,2022-03-11,Houston,12879.212456426125,9.955485679783463,14343.926117762327,16872.363177566058,20945.803968437394,13.965303138635608,17.03726884738955,21.53123463645866,65.9,2.7,3.5,3.9,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,0.1746635798143106,9.955485679783463,8.696848532977095,8.073099150488984
61,2022-03-11,San Francisco,197889.65007884748,8.083766296006738,282679.2449289698,403327.5580081437,597239.6057270123,11.355766939628511,15.397650087631881,19.862968613045116,82.9,8.0,8.6,8.8,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,0.2208883187831757,8.083766296006738,5.9280952837382745,4.426824400194166
50,2022-03-11,San Diego,113945.92302303053,8.803875596810093,220370.97369422566,438248.5914416856,745176.2975574032,12.76819384939627,16.66043358829906,21.36613083980118,68.7,11.2,11.7,12.1,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,0.2422726267742356,8.803875596810093,6.528253953506475,5.385294664892575
57,2022-03-11,NYC,9942.024317993966,21.034693807624933,9638.250659088853,11825.365443323057,16164.453385955647,26.77514089277877,35.32552904773175,47.69315894664039,78.0,12.0,13.8,14.2,0.6665990325343041,0.9007367885528166,0.5331927422204699,0.2946567623811354,0.8450799576909643,0.1295490929069606,0.988377052718578,0.2370603351584131,21.034693807624933,17.209673680085114,14.763372042848165
